x1,x2,sentence1,sentence2,y_type,y_score
to battery,with the battery.,still have connection to battery,"If C burns out, then A and B are still in a closed path with the battery.",EQUI,5
,"burns out,",still have connection to battery,"If C burns out, then A and B are still in a closed path with the battery.",NOALI,NIL
have connection,are in a closed path,still have connection to battery,"If C burns out, then A and B are still in a closed path with the battery.",SIMI,4
,containing,Because switch Y and Z are also connected to bulb A.,"there is a path containing A, C, Z and X",NOALI,NIL
Because,,Because switch Y and Z are also connected to bulb A.,"there is a path containing A, C, Z and X",NOALI,NIL
,is,Because switch Y and Z are also connected to bulb A.,"there is a path containing A, C, Z and X",NOALI,NIL
switch Y and Z to bulb A.,"A, C, Z and X",Because switch Y and Z are also connected to bulb A.,"there is a path containing A, C, Z and X",SPE1,2
,there,Because switch Y and Z are also connected to bulb A.,"there is a path containing A, C, Z and X",NOALI,NIL
are,,Because switch Y and Z are also connected to bulb A.,"there is a path containing A, C, Z and X",NOALI,NIL
also,,Because switch Y and Z are also connected to bulb A.,"there is a path containing A, C, Z and X",NOALI,NIL
connected,a path,Because switch Y and Z are also connected to bulb A.,"there is a path containing A, C, Z and X",REL,3
but,,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
it,,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
it,,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
"a large one,",,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
it,,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
open,,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
will not,,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
,the bulb,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
if,,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
,affects,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
if,,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
will light up,,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
,are,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
closed,,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
is,,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
is,,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
,in the same path,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
it,,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
,If,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
,the switch,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
,a bulb and a switch,"a large one, if it is closed it will light up but if it is open it will not",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
The battery and the bulb,the bulb and the battery,The battery and the bulb must be in a closed path together.,the bulb and the battery are in a closed path,EQUI,5
together.,,The battery and the bulb must be in a closed path together.,the bulb and the battery are in a closed path,NOALI,NIL
in a closed path,in a closed path,The battery and the bulb must be in a closed path together.,the bulb and the battery are in a closed path,EQUI,5
must be,are,The battery and the bulb must be in a closed path together.,the bulb and the battery are in a closed path,SIMI,4
was,is,There was no gap between terminal 6 and the positive terminal.,There is no gap between terminal 6 and the positive terminal,SIMI,4
no gap,no gap,There was no gap between terminal 6 and the positive terminal.,There is no gap between terminal 6 and the positive terminal,EQUI,5
There,There,There was no gap between terminal 6 and the positive terminal.,There is no gap between terminal 6 and the positive terminal,EQUI,5
between terminal 6 and the positive terminal.,between terminal 6 and the positive terminal,There was no gap between terminal 6 and the positive terminal.,There is no gap between terminal 6 and the positive terminal,EQUI,5
were,are contained,bulb a and bulb c were still in a closed path with the battery,Bulbs A and C are still contained in closed paths with the battery,SIMI,4
in a closed path,in closed paths,bulb a and bulb c were still in a closed path with the battery,Bulbs A and C are still contained in closed paths with the battery,SPE1,4
with the battery,with the battery,bulb a and bulb c were still in a closed path with the battery,Bulbs A and C are still contained in closed paths with the battery,EQUI,5
bulb a and bulb c,Bulbs A and C,bulb a and bulb c were still in a closed path with the battery,Bulbs A and C are still contained in closed paths with the battery,EQUI,5
still,still,bulb a and bulb c were still in a closed path with the battery,Bulbs A and C are still contained in closed paths with the battery,EQUI,5
,the switch,if the path is open the bulb will be off,If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
the bulb,the bulb,if the path is open the bulb will be off,If a bulb and a switch are in the same path the switch affects the bulb,EQUI,5
