x1,x2,sentence1,sentence2,y_type,y_score
Mumbai photojournalist gangrape case,Mumbai journalist gang-rape case,"Mumbai photojournalist gangrape case cracked , five accused arrested",Mumbai journalist gang-rape case : All five accused arrested,SPE1,4
cracked,,"Mumbai photojournalist gangrape case cracked , five accused arrested",Mumbai journalist gang-rape case : All five accused arrested,NOALI,NIL
,,"Mumbai photojournalist gangrape case cracked , five accused arrested",Mumbai journalist gang-rape case : All five accused arrested,NOALI,NIL
faces questions,questioned,Driver in Spanish train crash faces questions from judge,Train driver in Spain crash questioned by judge,EQUI,5
Driver,Train driver,Driver in Spanish train crash faces questions from judge,Train driver in Spain crash questioned by judge,EQUI,5
from judge,by judge,Driver in Spanish train crash faces questions from judge,Train driver in Spain crash questioned by judge,EQUI,5
in Spanish train crash,in Spain crash,Driver in Spanish train crash faces questions from judge,Train driver in Spain crash questioned by judge,EQUI,5
Israel,Israel,Israel launches airstrike in Gaza,Israel launches air strikes near Damascus,EQUI,5
in Gaza,near Damascus,Israel launches airstrike in Gaza,Israel launches air strikes near Damascus,SIMI,3
airstrike,air strikes,Israel launches airstrike in Gaza,Israel launches air strikes near Damascus,SIMI,4
launches,launches,Israel launches airstrike in Gaza,Israel launches air strikes near Damascus,EQUI,5
to fold,to fold,Trailblazing Israeli electric car company Better Place to fold,Trailblazing Israeli electric car company to fold,EQUI,5
Trailblazing Israeli electric car company,Trailblazing Israeli electric car company,Trailblazing Israeli electric car company Better Place to fold,Trailblazing Israeli electric car company to fold,EQUI,5
Better Place,,Trailblazing Israeli electric car company Better Place to fold,Trailblazing Israeli electric car company to fold,NOALI,NIL
for marriage,to get married,Ankeet Chavan granted conditional bail for marriage,Ankeet Chavan granted bail to get married,EQUI,5
conditional bail,bail,Ankeet Chavan granted conditional bail for marriage,Ankeet Chavan granted bail to get married,SPE1,4
Ankeet Chavan,Ankeet Chavan,Ankeet Chavan granted conditional bail for marriage,Ankeet Chavan granted bail to get married,EQUI,5
granted,granted,Ankeet Chavan granted conditional bail for marriage,Ankeet Chavan granted bail to get married,EQUI,5
in Spanish train crash,in Spanish high-speed train crash,Up to 50 dead in Spanish train crash,Over 70 dead in Spanish high-speed train crash,SPE2,4
Up to 50 dead,Over 70 dead,Up to 50 dead in Spanish train crash,Over 70 dead in Spanish high-speed train crash,SPE1,3
dies,dies,Former spokesman for U.S. President Ronald Reagan dies,Former Reagan spokesman Larry Speakes dies at 74,EQUI,5
,at 74,Former spokesman for U.S. President Ronald Reagan dies,Former Reagan spokesman Larry Speakes dies at 74,NOALI,NIL
Former spokesman for U.S. President Ronald Reagan,Former Reagan spokesman Larry Speakes,Former spokesman for U.S. President Ronald Reagan dies,Former Reagan spokesman Larry Speakes dies at 74,SPE2,4
lower,lower,Weak earnings drag US stocks lower in early trade,Weak earnings drag stocks lower on Wall Street,EQUI,5
in early trade,,Weak earnings drag US stocks lower in early trade,Weak earnings drag stocks lower on Wall Street,NOALI,NIL
US stocks,on Wall Street,Weak earnings drag US stocks lower in early trade,Weak earnings drag stocks lower on Wall Street,REL,4
Weak earnings,Weak earnings,Weak earnings drag US stocks lower in early trade,Weak earnings drag stocks lower on Wall Street,EQUI,5
drag,drag,Weak earnings drag US stocks lower in early trade,Weak earnings drag stocks lower on Wall Street,EQUI,5
US stocks,stocks,Weak earnings drag US stocks lower in early trade,Weak earnings drag stocks lower on Wall Street,EQUI,5
after helicopter crashes into pub,after helicopter pub crash,Three feared dead after helicopter crashes into pub,Three feared dead after helicopter pub crash,EQUI,5
Three feared dead,Three feared dead,Three feared dead after helicopter crashes into pub,Three feared dead after helicopter pub crash,EQUI,5
Israel,Israel,Israel 's Peres urges return to peace talks,Israel 's Peres calls for return to peace talks,EQUI,5
's Peres,'s Peres,Israel 's Peres urges return to peace talks,Israel 's Peres calls for return to peace talks,EQUI,5
urges,calls,Israel 's Peres urges return to peace talks,Israel 's Peres calls for return to peace talks,SPE1,4
to peace talks,to peace talks,Israel 's Peres urges return to peace talks,Israel 's Peres calls for return to peace talks,EQUI,5
return,for return,Israel 's Peres urges return to peace talks,Israel 's Peres calls for return to peace talks,EQUI,5
US,US,US readies possible solo action against Syria,US makes case for action against Syria,EQUI,5
against Syria,against Syria,US readies possible solo action against Syria,US makes case for action against Syria,EQUI,5
readies,makes case,US readies possible solo action against Syria,US makes case for action against Syria,SIMI,3
possible solo action,for action,US readies possible solo action against Syria,US makes case for action against Syria,SPE1,3
found,found,25 bodies found at raided Algerian gas plant,25 more bodies found at Algerian gas plant,EQUI,5
25 bodies,25 more bodies,25 bodies found at raided Algerian gas plant,25 more bodies found at Algerian gas plant,SPE2,4
at raided Algerian gas plant,at Algerian gas plant,25 bodies found at raided Algerian gas plant,25 more bodies found at Algerian gas plant,SPE1,4
,for last time,Pope Benedict XVI Says Goodbye to Cardinals,Pope Benedict XVI departs Vatican for last time,NOALI,NIL
Pope Benedict XVI,Pope Benedict XVI,Pope Benedict XVI Says Goodbye to Cardinals,Pope Benedict XVI departs Vatican for last time,EQUI,5
Says Goodbye,departs,Pope Benedict XVI Says Goodbye to Cardinals,Pope Benedict XVI departs Vatican for last time,REL,4
to Cardinals,Vatican,Pope Benedict XVI Says Goodbye to Cardinals,Pope Benedict XVI departs Vatican for last time,REL,4
the East Coast,East Coast,Tropical Storm Andrea zipping up the East Coast,Tropical Storm Andrea to slide up East Coast,EQUI,5
zipping up,to slide up,Tropical Storm Andrea zipping up the East Coast,Tropical Storm Andrea to slide up East Coast,SIMI,3
Tropical Storm Andrea,Tropical Storm Andrea,Tropical Storm Andrea zipping up the East Coast,Tropical Storm Andrea to slide up East Coast,EQUI,5
to build,,Israel advances plan to build 900 settlement homes,Israel unveils plans for new settler homes,NOALI,NIL
Israel,Israel,Israel advances plan to build 900 settlement homes,Israel unveils plans for new settler homes,EQUI,5
,unveils,Israel advances plan to build 900 settlement homes,Israel unveils plans for new settler homes,NOALI,NIL
900 settlement homes,for new settler homes,Israel advances plan to build 900 settlement homes,Israel unveils plans for new settler homes,SPE1,4
advances,,Israel advances plan to build 900 settlement homes,Israel unveils plans for new settler homes,NOALI,NIL
plan,plans,Israel advances plan to build 900 settlement homes,Israel unveils plans for new settler homes,EQUI,5
Websites,Websites,"Websites battle nasty comments , anonymity",Websites fight nasty comments by taking away anonymity,EQUI,5
,by taking away,"Websites battle nasty comments , anonymity",Websites fight nasty comments by taking away anonymity,NOALI,NIL
anonymity,anonymity,"Websites battle nasty comments , anonymity",Websites fight nasty comments by taking away anonymity,EQUI,5
battle,fight,"Websites battle nasty comments , anonymity",Websites fight nasty comments by taking away anonymity,EQUI,5
nasty comments,nasty comments,"Websites battle nasty comments , anonymity",Websites fight nasty comments by taking away anonymity,EQUI,5
",",,"Websites battle nasty comments , anonymity",Websites fight nasty comments by taking away anonymity,NOALI,NIL
on fire,on fire,Man sets himself on fire on the National Mall,Man sets himself on fire at Washington 's National Mall,EQUI,5
sets,sets,Man sets himself on fire on the National Mall,Man sets himself on fire at Washington 's National Mall,EQUI,5
on the National Mall,at Washington 's National Mall,Man sets himself on fire on the National Mall,Man sets himself on fire at Washington 's National Mall,SPE2,4
himself,himself,Man sets himself on fire on the National Mall,Man sets himself on fire at Washington 's National Mall,EQUI,5
Man,Man,Man sets himself on fire on the National Mall,Man sets himself on fire at Washington 's National Mall,EQUI,5
after shots,after reports of shots,US Capitol Hill on lockdown after shots fired,Watch live : US Capitol on lockdown after reports of shots fired,REL,3
,,US Capitol Hill on lockdown after shots fired,Watch live : US Capitol on lockdown after reports of shots fired,NOALI,NIL
,live,US Capitol Hill on lockdown after shots fired,Watch live : US Capitol on lockdown after reports of shots fired,NOALI,NIL
,Watch,US Capitol Hill on lockdown after shots fired,Watch live : US Capitol on lockdown after reports of shots fired,NOALI,NIL
fired,fired,US Capitol Hill on lockdown after shots fired,Watch live : US Capitol on lockdown after reports of shots fired,EQUI,5
on lockdown,on lockdown,US Capitol Hill on lockdown after shots fired,Watch live : US Capitol on lockdown after reports of shots fired,EQUI,5
US Capitol Hill,US Capitol,US Capitol Hill on lockdown after shots fired,Watch live : US Capitol on lockdown after reports of shots fired,EQUI,5
upholds,upholds,Chinese court upholds death penalties for Mekong murderers,Court upholds death sentences for Mekong murderers,EQUI,5
death penalties,death sentences,Chinese court upholds death penalties for Mekong murderers,Court upholds death sentences for Mekong murderers,EQUI,5
for Mekong murderers,for Mekong murderers,Chinese court upholds death penalties for Mekong murderers,Court upholds death sentences for Mekong murderers,EQUI,5
Chinese court,Court,Chinese court upholds death penalties for Mekong murderers,Court upholds death sentences for Mekong murderers,SPE1,4
Israeli forces,Israeli Forces,Israeli forces detain 5 Palestinians in West Bank,Israeli Forces Arrest Five Palestinians across West Bank,EQUI,5
in West Bank,across West Bank,Israeli forces detain 5 Palestinians in West Bank,Israeli Forces Arrest Five Palestinians across West Bank,SPE2,4
5 Palestinians,Five Palestinians,Israeli forces detain 5 Palestinians in West Bank,Israeli Forces Arrest Five Palestinians across West Bank,EQUI,5
detain,Arrest,Israeli forces detain 5 Palestinians in West Bank,Israeli Forces Arrest Five Palestinians across West Bank,EQUI,5
,Big,Angela Merkel wins third term in German elections,Merkel Wins Big in Germany Election,NOALI,NIL
third term,,Angela Merkel wins third term in German elections,Merkel Wins Big in Germany Election,NOALI,NIL
in German elections,in Germany Election,Angela Merkel wins third term in German elections,Merkel Wins Big in Germany Election,EQUI,5
wins,Wins,Angela Merkel wins third term in German elections,Merkel Wins Big in Germany Election,EQUI,5
Angela Merkel,Merkel,Angela Merkel wins third term in German elections,Merkel Wins Big in Germany Election,EQUI,5
at Russian train station,at Russian train station,15 killed and scores injured in suicide bombing at Russian train station,Suicide bomber kills 14 at Russian train station,EQUI,5
scores,,15 killed and scores injured in suicide bombing at Russian train station,Suicide bomber kills 14 at Russian train station,NOALI,NIL
15,14,15 killed and scores injured in suicide bombing at Russian train station,Suicide bomber kills 14 at Russian train station,SIMI,4
killed,kills,15 killed and scores injured in suicide bombing at Russian train station,Suicide bomber kills 14 at Russian train station,EQUI,5
in suicide bombing,Suicide bomber,15 killed and scores injured in suicide bombing at Russian train station,Suicide bomber kills 14 at Russian train station,EQUI,5
and,,15 killed and scores injured in suicide bombing at Russian train station,Suicide bomber kills 14 at Russian train station,NOALI,NIL
injured,,15 killed and scores injured in suicide bombing at Russian train station,Suicide bomber kills 14 at Russian train station,NOALI,NIL
election,in poll bid,Cambodian opposition leader Sam Rainsy returns to stir up election,Cambodia opposition head turns to parliament in poll bid,SIMI,4
Cambodian opposition leader Sam Rainsy,Cambodia opposition head,Cambodian opposition leader Sam Rainsy returns to stir up election,Cambodia opposition head turns to parliament in poll bid,SPE1,4
returns,turns,Cambodian opposition leader Sam Rainsy returns to stir up election,Cambodia opposition head turns to parliament in poll bid,SIMI,4
to stir up,,Cambodian opposition leader Sam Rainsy returns to stir up election,Cambodia opposition head turns to parliament in poll bid,NOALI,NIL
,to parliament,Cambodian opposition leader Sam Rainsy returns to stir up election,Cambodia opposition head turns to parliament in poll bid,NOALI,NIL
,in building,Biden calls for trust in US-China relations,Biden calls for trust in building,NOALI,NIL
calls,calls,Biden calls for trust in US-China relations,Biden calls for trust in building,EQUI,5
Biden,Biden,Biden calls for trust in US-China relations,Biden calls for trust in building,EQUI,5
for trust,for trust,Biden calls for trust in US-China relations,Biden calls for trust in building,EQUI,5
in US-China relations,,Biden calls for trust in US-China relations,Biden calls for trust in building,NOALI,NIL
call,call,2 Turkish unions call for strike on Monday in protest over police violence,Turkey unrest : Unions call for strike over police crackdown,EQUI,5
in protest,Turkey unrest,2 Turkish unions call for strike on Monday in protest over police violence,Turkey unrest : Unions call for strike over police crackdown,SIMI,4
2 Turkish unions,Unions,2 Turkish unions call for strike on Monday in protest over police violence,Turkey unrest : Unions call for strike over police crackdown,SPE1,4
,,2 Turkish unions call for strike on Monday in protest over police violence,Turkey unrest : Unions call for strike over police crackdown,NOALI,NIL
on Monday,,2 Turkish unions call for strike on Monday in protest over police violence,Turkey unrest : Unions call for strike over police crackdown,NOALI,NIL
