x1	x2	sentence1	sentence2	y_type	y_score
	Scottish police	Deaths confirmed after helicopter crashes into Scottish pub	Scottish police say at least one dead after helicopter crashes into pub	NOALI	NIL
crashes	crashes	Deaths confirmed after helicopter crashes into Scottish pub	Scottish police say at least one dead after helicopter crashes into pub	EQUI	5
stage	escape	Militants stage Pakistan jailbreak	Taliban prison break : 250 militants escape after attack on Pakistan jail	SIMI	3
Pakistan jailbreak	Taliban prison break	Militants stage Pakistan jailbreak	Taliban prison break : 250 militants escape after attack on Pakistan jail	EQUI	5
Militants	250 militants	Militants stage Pakistan jailbreak	Taliban prison break : 250 militants escape after attack on Pakistan jail	SPE2	4
	after attack	Militants stage Pakistan jailbreak	Taliban prison break : 250 militants escape after attack on Pakistan jail	NOALI	NIL
	on Pakistan jail	Militants stage Pakistan jailbreak	Taliban prison break : 250 militants escape after attack on Pakistan jail	NOALI	NIL
		Militants stage Pakistan jailbreak	Taliban prison break : 250 militants escape after attack on Pakistan jail	NOALI	NIL
	roads	Blizzard brings US northeast to a halt	Blizzard wallops US Northeast , closes roads	NOALI	NIL
brings to a halt	wallops	Blizzard brings US northeast to a halt	Blizzard wallops US Northeast , closes roads	SIMI	3
US northeast	US Northeast	Blizzard brings US northeast to a halt	Blizzard wallops US Northeast , closes roads	EQUI	5
	,	Blizzard brings US northeast to a halt	Blizzard wallops US Northeast , closes roads	NOALI	NIL
Blizzard	Blizzard	Blizzard brings US northeast to a halt	Blizzard wallops US Northeast , closes roads	EQUI	5
	closes	Blizzard brings US northeast to a halt	Blizzard wallops US Northeast , closes roads	NOALI	NIL
survives	survives	Egypt interior minister survives bomb	Egypt 's interior minister survives bomb attack	EQUI	5
bomb	bomb attack	Egypt interior minister survives bomb	Egypt 's interior minister survives bomb attack	EQUI	5
Egypt interior minister	Egypt 's interior minister	Egypt interior minister survives bomb	Egypt 's interior minister survives bomb attack	EQUI	5
	draws	Critics say Putin 's security restrictions violate rights	Putin 's security decree for Sochi draws ire of critics	NOALI	NIL
violate		Critics say Putin 's security restrictions violate rights	Putin 's security decree for Sochi draws ire of critics	NOALI	NIL
	for Sochi	Critics say Putin 's security restrictions violate rights	Putin 's security decree for Sochi draws ire of critics	NOALI	NIL
say		Critics say Putin 's security restrictions violate rights	Putin 's security decree for Sochi draws ire of critics	NOALI	NIL
rights		Critics say Putin 's security restrictions violate rights	Putin 's security decree for Sochi draws ire of critics	NOALI	NIL
's security restrictions	's security decree	Critics say Putin 's security restrictions violate rights	Putin 's security decree for Sochi draws ire of critics	EQUI	5
Putin	Putin	Critics say Putin 's security restrictions violate rights	Putin 's security decree for Sochi draws ire of critics	EQUI	5
	ire	Critics say Putin 's security restrictions violate rights	Putin 's security decree for Sochi draws ire of critics	NOALI	NIL
Critics	of critics	Critics say Putin 's security restrictions violate rights	Putin 's security decree for Sochi draws ire of critics	EQUI	5
Egypt army	Egypt 's military	Egypt army cracks down on Brotherhood	Egypt 's military cracks down on Muslim Brotherhood	EQUI	5
on Brotherhood	on Muslim Brotherhood	Egypt army cracks down on Brotherhood	Egypt 's military cracks down on Muslim Brotherhood	SPE2	4
cracks down	cracks down	Egypt army cracks down on Brotherhood	Egypt 's military cracks down on Muslim Brotherhood	EQUI	5
braces	braces	Egypt braces for more protests , prays for calm	Egypt braces for more protests over Morsi , prays for calm	EQUI	5
,		Egypt braces for more protests , prays for calm	Egypt braces for more protests over Morsi , prays for calm	NOALI	NIL
Egypt	Egypt	Egypt braces for more protests , prays for calm	Egypt braces for more protests over Morsi , prays for calm	EQUI	5
for more protests	for more protests	Egypt braces for more protests , prays for calm	Egypt braces for more protests over Morsi , prays for calm	EQUI	5
prays	prays	Egypt braces for more protests , prays for calm	Egypt braces for more protests over Morsi , prays for calm	EQUI	5
	,	Egypt braces for more protests , prays for calm	Egypt braces for more protests over Morsi , prays for calm	NOALI	NIL
for calm	for calm	Egypt braces for more protests , prays for calm	Egypt braces for more protests over Morsi , prays for calm	EQUI	5
	over Morsi	Egypt braces for more protests , prays for calm	Egypt braces for more protests over Morsi , prays for calm	NOALI	NIL
disrupts	disrupted	Track fault disrupts train service between Raffles Place , Marina Bay	Train service disrupted between Raffles Place and Marina Bay	EQUI	5
between Raffles Place , Marina Bay	between Raffles Place and Marina Bay	Track fault disrupts train service between Raffles Place , Marina Bay	Train service disrupted between Raffles Place and Marina Bay	EQUI	5
train service	Train service	Track fault disrupts train service between Raffles Place , Marina Bay	Train service disrupted between Raffles Place and Marina Bay	EQUI	5
Track fault		Track fault disrupts train service between Raffles Place , Marina Bay	Train service disrupted between Raffles Place and Marina Bay	NOALI	NIL
sworn in	sworn in	Defiant Mugabe sworn in for seventh term blasts ` vile ' West	Mugabe sworn in for another term	EQUI	5
blasts		Defiant Mugabe sworn in for seventh term blasts ` vile ' West	Mugabe sworn in for another term	NOALI	NIL
Defiant Mugabe	Mugabe	Defiant Mugabe sworn in for seventh term blasts ` vile ' West	Mugabe sworn in for another term	SPE1	4
for seventh term	for another term	Defiant Mugabe sworn in for seventh term blasts ` vile ' West	Mugabe sworn in for another term	SPE1	4
` vile ' West		Defiant Mugabe sworn in for seventh term blasts ` vile ' West	Mugabe sworn in for another term	NOALI	NIL
to Oprah	in Oprah interview	Lance Armstrong confesses all to Oprah	Lance Armstrong confesses to doping in Oprah interview	EQUI	5
confesses	confesses	Lance Armstrong confesses all to Oprah	Lance Armstrong confesses to doping in Oprah interview	EQUI	5
Lance Armstrong	Lance Armstrong	Lance Armstrong confesses all to Oprah	Lance Armstrong confesses to doping in Oprah interview	EQUI	5
all	to doping	Lance Armstrong confesses all to Oprah	Lance Armstrong confesses to doping in Oprah interview	SIMI	4
after wild party	after alleged embassy orgy	Honduran ambassador to Colombia sacked after wild party	Honduras ambassador resigns after alleged embassy orgy	SPE2	4
to Colombia		Honduran ambassador to Colombia sacked after wild party	Honduras ambassador resigns after alleged embassy orgy	NOALI	NIL
Honduran ambassador	Honduras ambassador	Honduran ambassador to Colombia sacked after wild party	Honduras ambassador resigns after alleged embassy orgy	EQUI	5
sacked	resigns	Honduran ambassador to Colombia sacked after wild party	Honduras ambassador resigns after alleged embassy orgy	SIMI	2
on upbeat US economic data	by positive US , China data	Asian markets gain on upbeat US economic data	Asian markets lifted by positive US , China data	SPE2	3
gain	lifted	Asian markets gain on upbeat US economic data	Asian markets lifted by positive US , China data	SIMI	4
Asian markets	Asian markets	Asian markets gain on upbeat US economic data	Asian markets lifted by positive US , China data	EQUI	5
landmark nuclear deal	nuclear deal	Iran , six global powers sign landmark nuclear deal	Iran , world powers agree nuclear deal	SPE1	4
Iran	Iran	Iran , six global powers sign landmark nuclear deal	Iran , world powers agree nuclear deal	EQUI	5
sign	agree	Iran , six global powers sign landmark nuclear deal	Iran , world powers agree nuclear deal	SPE1	4
six global powers	world powers	Iran , six global powers sign landmark nuclear deal	Iran , world powers agree nuclear deal	SPE1	4
,		Iran , six global powers sign landmark nuclear deal	Iran , world powers agree nuclear deal	NOALI	NIL
	,	Iran , six global powers sign landmark nuclear deal	Iran , world powers agree nuclear deal	NOALI	NIL
in air strike in central Syria	in Syrian air strike	Dozens killed in air strike on bakery in central Syria	` Dozens killed ' in Syrian air strike on bakery	SPE1	4
killed	killed	Dozens killed in air strike on bakery in central Syria	` Dozens killed ' in Syrian air strike on bakery	EQUI	5
	`	Dozens killed in air strike on bakery in central Syria	` Dozens killed ' in Syrian air strike on bakery	NOALI	NIL
	'	Dozens killed in air strike on bakery in central Syria	` Dozens killed ' in Syrian air strike on bakery	NOALI	NIL
Dozens	Dozens	Dozens killed in air strike on bakery in central Syria	` Dozens killed ' in Syrian air strike on bakery	EQUI	5
on bakery	on bakery	Dozens killed in air strike on bakery in central Syria	` Dozens killed ' in Syrian air strike on bakery	EQUI	5
Mandela ` Inspiration '	Mandela 's inspiration effect	Obama Praises Mandela ` Inspiration '	Obama hails Mandela 's inspiration effect	EQUI	5
Obama	Obama	Obama Praises Mandela ` Inspiration '	Obama hails Mandela 's inspiration effect	EQUI	5
Praises	hails	Obama Praises Mandela ` Inspiration '	Obama hails Mandela 's inspiration effect	EQUI	5
of US debt deal	of U.S. debt deal	Asian markets hit 3-wk high on hopes of US debt deal	Asian stocks hit three-week highs on hopes of U.S. debt deal	EQUI	5
on hopes	on hopes	Asian markets hit 3-wk high on hopes of US debt deal	Asian stocks hit three-week highs on hopes of U.S. debt deal	EQUI	5
Asian markets	Asian stocks	Asian markets hit 3-wk high on hopes of US debt deal	Asian stocks hit three-week highs on hopes of U.S. debt deal	EQUI	5
hit	hit	Asian markets hit 3-wk high on hopes of US debt deal	Asian stocks hit three-week highs on hopes of U.S. debt deal	EQUI	5
3-wk high	three-week highs	Asian markets hit 3-wk high on hopes of US debt deal	Asian stocks hit three-week highs on hopes of U.S. debt deal	EQUI	5
	to stay	NATO : Patriot missile battery operational on Syrian border	Obama : Patriot missile batteries , troops to stay in Jordan near Syrian border	NOALI	NIL
operational		NATO : Patriot missile battery operational on Syrian border	Obama : Patriot missile batteries , troops to stay in Jordan near Syrian border	NOALI	NIL
on Syrian border	near Syrian border	NATO : Patriot missile battery operational on Syrian border	Obama : Patriot missile batteries , troops to stay in Jordan near Syrian border	SPE1	4
		NATO : Patriot missile battery operational on Syrian border	Obama : Patriot missile batteries , troops to stay in Jordan near Syrian border	NOALI	NIL
		NATO : Patriot missile battery operational on Syrian border	Obama : Patriot missile batteries , troops to stay in Jordan near Syrian border	NOALI	NIL
	in Jordan	NATO : Patriot missile battery operational on Syrian border	Obama : Patriot missile batteries , troops to stay in Jordan near Syrian border	NOALI	NIL
	troops	NATO : Patriot missile battery operational on Syrian border	Obama : Patriot missile batteries , troops to stay in Jordan near Syrian border	NOALI	NIL
Patriot missile battery	Patriot missile batteries	NATO : Patriot missile battery operational on Syrian border	Obama : Patriot missile batteries , troops to stay in Jordan near Syrian border	EQUI	5
	,	NATO : Patriot missile battery operational on Syrian border	Obama : Patriot missile batteries , troops to stay in Jordan near Syrian border	NOALI	NIL
NATO	Obama	NATO : Patriot missile battery operational on Syrian border	Obama : Patriot missile batteries , troops to stay in Jordan near Syrian border	REL	2
Guinea	Equatoguineans	Guinea votes in long-delayed legislative poll	Equatoguineans vote in legislative polls	SIMI	2
votes	vote	Guinea votes in long-delayed legislative poll	Equatoguineans vote in legislative polls	EQUI	5
in long-delayed legislative poll	in legislative polls	Guinea votes in long-delayed legislative poll	Equatoguineans vote in legislative polls	SPE1	4
Egypt Army	Egypt	Egypt Army Launches New Air Raids on Sinai Militants	Egypt launches new assault against Sinai militants	EQUI	5
on Sinai Militants	against Sinai militants	Egypt Army Launches New Air Raids on Sinai Militants	Egypt launches new assault against Sinai militants	EQUI	5
New Air Raids	new assault	Egypt Army Launches New Air Raids on Sinai Militants	Egypt launches new assault against Sinai militants	SPE1	4
Launches	launches	Egypt Army Launches New Air Raids on Sinai Militants	Egypt launches new assault against Sinai militants	EQUI	5
	in Chinese coal mine explosion	2 police killed in eastern Afghan explosion	At least 28 people die in Chinese coal mine explosion	NOALI	NIL
killed	die	2 police killed in eastern Afghan explosion	At least 28 people die in Chinese coal mine explosion	SIMI	4
	At least	2 police killed in eastern Afghan explosion	At least 28 people die in Chinese coal mine explosion	NOALI	NIL
2 police		2 police killed in eastern Afghan explosion	At least 28 people die in Chinese coal mine explosion	NOALI	NIL
in eastern Afghan explosion		2 police killed in eastern Afghan explosion	At least 28 people die in Chinese coal mine explosion	NOALI	NIL
	28 people	2 police killed in eastern Afghan explosion	At least 28 people die in Chinese coal mine explosion	NOALI	NIL
in violence		"Thai protesters obstruct vote ; 1 dead in violence"	Thai protesters block polling stations in Bangkok	NOALI	NIL
Thai protesters	Thai protesters	"Thai protesters obstruct vote ; 1 dead in violence"	Thai protesters block polling stations in Bangkok	EQUI	5
";"		"Thai protesters obstruct vote ; 1 dead in violence"	Thai protesters block polling stations in Bangkok	NOALI	NIL
1 dead		"Thai protesters obstruct vote ; 1 dead in violence"	Thai protesters block polling stations in Bangkok	NOALI	NIL
	in Bangkok	"Thai protesters obstruct vote ; 1 dead in violence"	Thai protesters block polling stations in Bangkok	NOALI	NIL
vote	polling stations	"Thai protesters obstruct vote ; 1 dead in violence"	Thai protesters block polling stations in Bangkok	REL	4
obstruct	block	"Thai protesters obstruct vote ; 1 dead in violence"	Thai protesters block polling stations in Bangkok	EQUI	5
